step,loss,lr,elapsed_s
12560,0.012772,3.182e-05,574.1
12580,0.013464,3.167e-05,575.0
12600,0.013421,3.152e-05,575.8
12620,0.012656,3.137e-05,576.6
12640,0.017351,3.122e-05,577.5
12660,0.014455,3.107e-05,578.3
12680,0.012337,3.092e-05,579.1
12700,0.013785,3.077e-05,580.0
12720,0.012666,3.062e-05,580.8
12740,0.014214,3.048e-05,581.6
12760,0.012229,3.033e-05,582.4
12780,0.011686,3.018e-05,583.2
12800,0.011795,3.003e-05,584.1
12820,0.011622,2.988e-05,584.9
12840,0.014136,2.974e-05,585.7
12860,0.011515,2.959e-05,586.5
12880,0.013929,2.944e-05,587.3
12900,0.011541,2.930e-05,588.1
12920,0.012942,2.915e-05,588.9
12940,0.012581,2.900e-05,589.7
12960,0.012355,2.886e-05,590.5
12980,0.012363,2.871e-05,591.3
13000,0.010748,2.857e-05,592.1
13020,0.011510,2.842e-05,593.4
13040,0.013330,2.827e-05,594.2
13060,0.011295,2.813e-05,595.2
13080,0.014189,2.798e-05,596.0
13100,0.013583,2.784e-05,596.8
13120,0.014549,2.770e-05,597.7
13140,0.012788,2.755e-05,598.5
13160,0.011422,2.741e-05,599.3
13180,0.011834,2.726e-05,600.1
13200,0.010379,2.712e-05,600.9
13220,0.013046,2.698e-05,601.7
13240,0.011843,2.684e-05,602.5
13260,0.011254,2.669e-05,603.3
13280,0.010993,2.655e-05,604.1
13300,0.011779,2.641e-05,605.0
13320,0.011282,2.627e-05,605.8
13340,0.011329,2.612e-05,606.6
13360,0.012524,2.598e-05,607.4
13380,0.012898,2.584e-05,608.2
13400,0.012737,2.570e-05,609.0
13420,0.013252,2.556e-05,609.8
13440,0.013932,2.542e-05,610.6
13460,0.010934,2.528e-05,611.4
13480,0.011979,2.514e-05,612.2
13500,0.013359,2.500e-05,613.0
13520,0.012865,2.486e-05,614.3
13540,0.011751,2.472e-05,615.1
13560,0.011942,2.458e-05,615.9
13580,0.012774,2.444e-05,616.7
13600,0.012265,2.431e-05,617.6
13620,0.011434,2.417e-05,618.4
13640,0.011656,2.403e-05,619.2
13660,0.010388,2.389e-05,620.0
13680,0.010331,2.375e-05,620.8
13700,0.011311,2.362e-05,621.6
13720,0.011967,2.348e-05,622.4
13740,0.011297,2.334e-05,623.2
13760,0.012351,2.321e-05,624.0
13780,0.010879,2.307e-05,624.8
13800,0.011397,2.294e-05,625.6
13820,0.010734,2.280e-05,626.4
13840,0.010660,2.267e-05,627.3
