step,loss,lr,elapsed_s
8140,0.016924,6.667e-05,364.2
8160,0.019459,6.652e-05,365.1
8180,0.019353,6.637e-05,366.0
8200,0.016680,6.621e-05,367.0
8220,0.017699,6.606e-05,367.8
8240,0.017349,6.591e-05,368.8
8260,0.020589,6.576e-05,370.0
8280,0.016952,6.560e-05,370.8
8300,0.017793,6.545e-05,371.6
8320,0.018660,6.530e-05,372.4
8340,0.021011,6.514e-05,373.3
8360,0.018643,6.499e-05,374.1
8380,0.019230,6.484e-05,374.9
8400,0.018467,6.468e-05,375.7
8420,0.020600,6.453e-05,376.6
8440,0.020303,6.437e-05,377.4
8460,0.018201,6.422e-05,378.2
8480,0.016325,6.407e-05,379.0
8500,0.017497,6.391e-05,379.8
8520,0.016712,6.376e-05,381.1
8540,0.019302,6.360e-05,381.9
8560,0.017450,6.345e-05,382.8
8580,0.016565,6.329e-05,383.6
8600,0.017876,6.314e-05,384.4
8620,0.018354,6.298e-05,385.3
8640,0.019375,6.282e-05,386.1
8660,0.016854,6.267e-05,386.9
8680,0.019547,6.251e-05,387.8
8700,0.018588,6.236e-05,388.6
8720,0.020378,6.220e-05,389.4
8740,0.018100,6.204e-05,390.4
8760,0.019933,6.189e-05,391.3
8780,0.019691,6.173e-05,392.1
8800,0.019021,6.157e-05,392.9
8820,0.016482,6.142e-05,393.8
8840,0.017335,6.126e-05,394.6
8860,0.019820,6.110e-05,395.4
8880,0.018330,6.095e-05,396.2
8900,0.020178,6.079e-05,397.0
8920,0.015377,6.063e-05,397.8
8940,0.014746,6.047e-05,398.6
8960,0.017637,6.032e-05,399.5
8980,0.016141,6.016e-05,400.3
9000,0.015755,6.000e-05,401.1
9020,0.015598,5.984e-05,402.3
9040,0.016610,5.969e-05,403.1
9060,0.017248,5.953e-05,404.0
9080,0.018131,5.937e-05,404.8
9100,0.018875,5.921e-05,405.6
9120,0.018637,5.905e-05,406.4
9140,0.016695,5.889e-05,407.2
9160,0.017320,5.874e-05,408.1
9180,0.019820,5.858e-05,408.9
9200,0.019056,5.842e-05,409.7
9220,0.015703,5.826e-05,410.7
9240,0.016336,5.810e-05,411.6
9260,0.016524,5.794e-05,412.4
9280,0.016427,5.778e-05,413.2
9300,0.016947,5.762e-05,414.0
9320,0.015478,5.746e-05,414.9
9340,0.014294,5.730e-05,415.7
9360,0.015696,5.714e-05,416.5
9380,0.015196,5.699e-05,417.3
9400,0.016174,5.683e-05,418.2
9420,0.017885,5.667e-05,419.0
9440,0.018016,5.651e-05,419.8
9460,0.018996,5.635e-05,420.6
9480,0.018734,5.619e-05,421.5
9500,0.018275,5.603e-05,422.3
9520,0.015832,5.587e-05,423.5
9540,0.014462,5.571e-05,424.4
9560,0.017985,5.555e-05,425.2
9580,0.015845,5.539e-05,426.0
9600,0.014660,5.523e-05,426.9
9620,0.015945,5.507e-05,427.7
9640,0.016659,5.491e-05,428.5
9660,0.016047,5.475e-05,429.4
9680,0.014781,5.459e-05,430.2
9700,0.015807,5.442e-05,431.1
9720,0.016229,5.426e-05,431.9
9740,0.014093,5.410e-05,432.7
9760,0.016027,5.394e-05,433.6
9780,0.017587,5.378e-05,434.4
9800,0.016246,5.362e-05,435.2
9820,0.017849,5.346e-05,436.1
9840,0.019085,5.330e-05,436.9
9860,0.015871,5.314e-05,437.7
9880,0.014093,5.298e-05,438.5
9900,0.016529,5.282e-05,439.3
9920,0.015166,5.266e-05,440.1
9940,0.014618,5.250e-05,440.9
9960,0.013527,5.234e-05,441.7
9980,0.015362,5.217e-05,442.5
10000,0.014698,5.201e-05,443.3
10020,0.014311,5.185e-05,444.6
10040,0.014710,5.169e-05,445.4
