step,loss,lr,elapsed_s
10360,0.015510,4.911e-05,505.8
10380,0.016614,4.895e-05,506.7
10400,0.016001,4.879e-05,507.5
10420,0.016725,4.863e-05,508.3
10440,0.015045,4.847e-05,509.1
10460,0.016329,4.831e-05,509.9
10480,0.017025,4.815e-05,510.7
10500,0.016748,4.799e-05,511.5
10520,0.014486,4.783e-05,512.8
10540,0.015853,4.766e-05,513.6
10560,0.013431,4.750e-05,514.4
10580,0.015453,4.734e-05,515.2
10600,0.014367,4.718e-05,516.0
10620,0.016328,4.702e-05,516.8
10640,0.015668,4.686e-05,517.6
10660,0.015410,4.670e-05,518.4
10680,0.015110,4.654e-05,519.2
10700,0.015560,4.638e-05,520.1
10720,0.016564,4.622e-05,520.9
10740,0.017038,4.606e-05,521.7
10760,0.014370,4.590e-05,522.5
10780,0.017439,4.574e-05,523.3
10800,0.014343,4.558e-05,524.1
10820,0.013099,4.541e-05,525.0
10840,0.016553,4.525e-05,525.8
10860,0.016649,4.509e-05,526.6
10880,0.015888,4.493e-05,527.5
10900,0.013669,4.477e-05,528.3
10920,0.014214,4.461e-05,529.2
10940,0.014184,4.445e-05,530.0
10960,0.017009,4.429e-05,530.9
10980,0.015174,4.413e-05,531.7
11000,0.017033,4.397e-05,532.5
11020,0.014854,4.381e-05,533.8
11040,0.014717,4.365e-05,534.6
11060,0.013093,4.349e-05,535.4
11080,0.015229,4.333e-05,536.2
11100,0.013899,4.317e-05,537.0
11120,0.014716,4.301e-05,537.8
11140,0.013954,4.286e-05,538.6
11160,0.013343,4.270e-05,539.5
11180,0.015696,4.254e-05,540.3
11200,0.013705,4.238e-05,541.1
11220,0.015340,4.222e-05,542.0
11240,0.013718,4.206e-05,542.8
11260,0.013509,4.190e-05,543.7
11280,0.014543,4.174e-05,544.5
11300,0.015459,4.158e-05,545.4
11320,0.015081,4.142e-05,546.2
11340,0.013073,4.126e-05,547.0
11360,0.013217,4.111e-05,547.9
11380,0.016522,4.095e-05,548.7
11400,0.014475,4.079e-05,549.6
11420,0.013604,4.063e-05,550.4
11440,0.015859,4.047e-05,551.2
11460,0.015887,4.031e-05,552.1
11480,0.013271,4.016e-05,552.9
11500,0.013152,4.000e-05,553.7
11520,0.014262,3.984e-05,555.0
11540,0.014993,3.968e-05,555.8
11560,0.012772,3.953e-05,556.7
11580,0.012500,3.937e-05,557.5
11600,0.015733,3.921e-05,558.4
11620,0.013523,3.905e-05,559.2
11640,0.012819,3.890e-05,560.0
11660,0.016477,3.874e-05,560.9
11680,0.012894,3.858e-05,561.7
11700,0.014155,3.843e-05,562.6
11720,0.015616,3.827e-05,563.4
11740,0.013958,3.811e-05,564.3
11760,0.013239,3.796e-05,565.2
11780,0.017224,3.780e-05,566.0
11800,0.013222,3.764e-05,566.8
11820,0.013271,3.749e-05,567.6
11840,0.014684,3.733e-05,568.5
11860,0.013349,3.718e-05,569.3
11880,0.012297,3.702e-05,570.1
11900,0.013355,3.686e-05,570.9
11920,0.014587,3.671e-05,571.7
11940,0.016279,3.655e-05,572.5
11960,0.013176,3.640e-05,573.3
11980,0.015285,3.624e-05,574.1
12000,0.015659,3.609e-05,574.9
12020,0.014649,3.593e-05,576.2
12040,0.013013,3.578e-05,577.0
12060,0.013257,3.563e-05,577.8
12080,0.012445,3.547e-05,578.6
12100,0.013979,3.532e-05,579.5
12120,0.012489,3.516e-05,580.3
12140,0.013173,3.501e-05,581.2
12160,0.012896,3.486e-05,582.1
12180,0.015103,3.470e-05,582.9
12200,0.016798,3.455e-05,583.8
12220,0.014578,3.440e-05,584.6
12240,0.015279,3.424e-05,585.4
12260,0.014146,3.409e-05,586.3
12280,0.014117,3.394e-05,587.1
12300,0.013879,3.379e-05,587.9
12320,0.013613,3.363e-05,588.7
12340,0.016465,3.348e-05,589.5
12360,0.014267,3.333e-05,590.3
12380,0.012367,3.318e-05,591.1
12400,0.013345,3.303e-05,591.9
12420,0.012428,3.287e-05,592.7
12440,0.012501,3.272e-05,593.5
12460,0.012560,3.257e-05,594.4
12480,0.013535,3.242e-05,595.4
12500,0.015293,3.227e-05,596.2
12520,0.014493,3.212e-05,597.5
12540,0.011542,3.197e-05,598.4
12560,0.012755,3.182e-05,599.2
12580,0.013303,3.167e-05,600.0
12600,0.012915,3.152e-05,600.9
12620,0.012415,3.137e-05,601.7
12640,0.015679,3.122e-05,602.6
12660,0.013202,3.107e-05,603.4
12680,0.012193,3.092e-05,604.8
12700,0.014037,3.077e-05,605.6
12720,0.012679,3.062e-05,606.5
12740,0.014393,3.048e-05,607.6
12760,0.012235,3.033e-05,608.4
12780,0.011208,3.018e-05,609.3
12800,0.012018,3.003e-05,610.2
12820,0.011615,2.988e-05,611.0
12840,0.013814,2.974e-05,611.8
12860,0.011298,2.959e-05,612.7
12880,0.013651,2.944e-05,613.6
12900,0.011306,2.930e-05,614.4
12920,0.012446,2.915e-05,615.3
12940,0.012671,2.900e-05,616.1
12960,0.011951,2.886e-05,617.0
12980,0.012698,2.871e-05,617.8
13000,0.010820,2.857e-05,618.7
13020,0.010680,2.842e-05,620.0
13040,0.013170,2.827e-05,620.8
13060,0.011096,2.813e-05,621.6
13080,0.012989,2.798e-05,622.4
13100,0.012935,2.784e-05,623.3
13120,0.014090,2.770e-05,624.1
13140,0.012992,2.755e-05,625.0
13160,0.011295,2.741e-05,625.9
13180,0.011994,2.726e-05,626.7
13200,0.010548,2.712e-05,627.5
13220,0.012904,2.698e-05,628.4
13240,0.011682,2.684e-05,629.3
13260,0.011286,2.669e-05,630.1
13280,0.011050,2.655e-05,631.0
13300,0.011417,2.641e-05,631.8
13320,0.011277,2.627e-05,632.7
13340,0.011144,2.612e-05,633.5
13360,0.012327,2.598e-05,634.4
13380,0.013916,2.584e-05,635.2
13400,0.013010,2.570e-05,636.1
13420,0.013025,2.556e-05,636.9
13440,0.013682,2.542e-05,637.8
13460,0.011150,2.528e-05,638.6
13480,0.012166,2.514e-05,639.5
13500,0.013966,2.500e-05,640.3
13520,0.012875,2.486e-05,641.6
13540,0.011495,2.472e-05,642.4
13560,0.011730,2.458e-05,643.3
13580,0.012106,2.444e-05,644.1
13600,0.011783,2.431e-05,644.9
13620,0.011110,2.417e-05,645.7
13640,0.011737,2.403e-05,646.6
13660,0.010391,2.389e-05,647.4
13680,0.010341,2.375e-05,648.3
13700,0.011060,2.362e-05,649.1
13720,0.011573,2.348e-05,649.9
13740,0.010956,2.334e-05,650.8
13760,0.011926,2.321e-05,651.6
13780,0.011007,2.307e-05,652.5
13800,0.011439,2.294e-05,653.3
13820,0.010726,2.280e-05,654.2
13840,0.010888,2.267e-05,655.0
13860,0.011454,2.253e-05,655.9
13880,0.012945,2.240e-05,656.7
13900,0.012038,2.226e-05,657.6
13920,0.012179,2.213e-05,658.4
13940,0.012497,2.200e-05,659.3
13960,0.010001,2.186e-05,660.1
13980,0.011896,2.173e-05,660.9
14000,0.011266,2.160e-05,661.7
14020,0.013545,2.146e-05,662.9
14040,0.011456,2.133e-05,663.7
14060,0.012970,2.120e-05,664.5
14080,0.012007,2.107e-05,665.4
14100,0.011433,2.094e-05,666.2
14120,0.011287,2.081e-05,667.1
14140,0.011973,2.068e-05,667.9
14160,0.011126,2.055e-05,668.7
14180,0.012216,2.042e-05,669.5
14200,0.011166,2.029e-05,670.4
14220,0.010686,2.016e-05,671.2
14240,0.010625,2.003e-05,672.1
14260,0.011493,1.990e-05,672.9
14280,0.012566,1.977e-05,673.7
14300,0.011814,1.964e-05,674.6
14320,0.011629,1.951e-05,675.4
14340,0.011518,1.939e-05,676.3
14360,0.013221,1.926e-05,677.1
14380,0.010831,1.913e-05,678.0
14400,0.010559,1.901e-05,678.8
14420,0.009962,1.888e-05,679.7
14440,0.010193,1.875e-05,680.6
14460,0.012867,1.863e-05,681.5
14480,0.011434,1.850e-05,682.4
14500,0.011674,1.838e-05,683.2
14520,0.011715,1.825e-05,684.7
14540,0.011817,1.813e-05,685.5
14560,0.010713,1.800e-05,686.3
14580,0.010767,1.788e-05,687.2
14600,0.009804,1.776e-05,688.0
14620,0.009507,1.763e-05,688.9
14640,0.010077,1.751e-05,689.8
14660,0.010507,1.739e-05,690.7
14680,0.010903,1.727e-05,691.6
14700,0.012038,1.715e-05,692.4
