step,loss,lr,elapsed_s
8620,0.018615,6.298e-05,390.6
8640,0.019704,6.282e-05,391.4
8660,0.017166,6.267e-05,392.2
8680,0.020239,6.251e-05,393.1
8700,0.019774,6.236e-05,393.9
8720,0.022419,6.220e-05,394.7
8740,0.018690,6.204e-05,395.5
8760,0.019416,6.189e-05,396.3
8780,0.017943,6.173e-05,397.2
8800,0.018699,6.157e-05,398.0
8820,0.017206,6.142e-05,398.9
8840,0.018070,6.126e-05,399.7
8860,0.020486,6.110e-05,400.6
8880,0.019185,6.095e-05,401.4
8900,0.021465,6.079e-05,402.2
8920,0.016308,6.063e-05,403.1
8940,0.015758,6.047e-05,403.9
8960,0.018415,6.032e-05,404.8
8980,0.016713,6.016e-05,405.6
9000,0.015721,6.000e-05,406.5
9020,0.016144,5.984e-05,407.7
9040,0.017339,5.969e-05,408.6
9060,0.016798,5.953e-05,409.4
9080,0.018039,5.937e-05,410.3
9100,0.018907,5.921e-05,411.1
9120,0.018462,5.905e-05,412.0
9140,0.016600,5.889e-05,412.8
9160,0.017097,5.874e-05,413.6
9180,0.020042,5.858e-05,414.5
9200,0.018097,5.842e-05,415.3
9220,0.015096,5.826e-05,416.2
9240,0.016122,5.810e-05,417.0
9260,0.015851,5.794e-05,417.9
9280,0.016274,5.778e-05,418.7
9300,0.017130,5.762e-05,419.5
9320,0.015619,5.746e-05,420.4
9340,0.014972,5.730e-05,421.2
9360,0.015593,5.714e-05,422.1
9380,0.014843,5.699e-05,422.9
9400,0.015870,5.683e-05,423.7
9420,0.017939,5.667e-05,424.6
9440,0.018144,5.651e-05,425.4
9460,0.017479,5.635e-05,426.3
9480,0.018602,5.619e-05,427.1
9500,0.017357,5.603e-05,428.0
9520,0.015606,5.587e-05,429.4
9540,0.014120,5.571e-05,430.2
9560,0.018300,5.555e-05,431.1
9580,0.016535,5.539e-05,431.9
9600,0.014852,5.523e-05,432.7
9620,0.016201,5.507e-05,433.6
9640,0.018157,5.491e-05,434.4
9660,0.016665,5.475e-05,435.3
9680,0.014916,5.459e-05,436.1
9700,0.015750,5.442e-05,436.9
9720,0.015916,5.426e-05,437.8
9740,0.014159,5.410e-05,438.6
9760,0.016290,5.394e-05,439.5
9780,0.017441,5.378e-05,440.3
9800,0.015907,5.362e-05,441.2
9820,0.016908,5.346e-05,442.0
9840,0.019058,5.330e-05,442.8
9860,0.015774,5.314e-05,443.7
9880,0.014263,5.298e-05,444.5
9900,0.016510,5.282e-05,445.4
9920,0.015587,5.266e-05,446.2
9940,0.015622,5.250e-05,447.0
9960,0.013901,5.234e-05,447.9
9980,0.014416,5.217e-05,448.7
10000,0.014604,5.201e-05,449.6
10020,0.014395,5.185e-05,450.9
10040,0.014177,5.169e-05,451.7
10060,0.015780,5.153e-05,452.6
10080,0.016542,5.137e-05,453.4
10100,0.016376,5.121e-05,454.2
10120,0.015528,5.105e-05,455.1
10140,0.014954,5.089e-05,455.9
10160,0.015584,5.072e-05,456.8
10180,0.013853,5.056e-05,457.6
10200,0.015127,5.040e-05,458.5
10220,0.014385,5.024e-05,459.3
10240,0.015569,5.008e-05,460.1
10260,0.015067,4.992e-05,461.0
10280,0.014904,4.976e-05,461.8
10300,0.014502,4.960e-05,462.6
10320,0.014631,4.944e-05,463.5
10340,0.014884,4.928e-05,464.3
10360,0.013830,4.911e-05,465.2
10380,0.014938,4.895e-05,466.0
10400,0.014965,4.879e-05,466.8
10420,0.015316,4.863e-05,467.7
10440,0.014593,4.847e-05,468.5
10460,0.016142,4.831e-05,469.4
10480,0.016195,4.815e-05,470.2
10500,0.015523,4.799e-05,471.1
10520,0.013813,4.783e-05,472.3
10540,0.015347,4.766e-05,473.2
10560,0.012450,4.750e-05,474.0
10580,0.014176,4.734e-05,474.9
10600,0.012990,4.718e-05,475.7
10620,0.014078,4.702e-05,476.5
10640,0.014270,4.686e-05,477.4
10660,0.014465,4.670e-05,478.2
10680,0.015352,4.654e-05,479.1
10700,0.015321,4.638e-05,479.9
10720,0.016325,4.622e-05,480.8
10740,0.016053,4.606e-05,481.6
10760,0.013705,4.590e-05,482.4
10780,0.015736,4.574e-05,483.3
10800,0.012835,4.558e-05,484.1
10820,0.012009,4.541e-05,484.9
10840,0.014597,4.525e-05,485.8
10860,0.016391,4.509e-05,486.6
10880,0.015697,4.493e-05,487.5
10900,0.013546,4.477e-05,488.3
10920,0.013257,4.461e-05,489.2
10940,0.013051,4.445e-05,490.0
10960,0.016433,4.429e-05,490.8
10980,0.013690,4.413e-05,491.7
11000,0.015545,4.397e-05,492.5
11020,0.014071,4.381e-05,493.8
11040,0.014406,4.365e-05,494.6
11060,0.012602,4.349e-05,495.5
11080,0.013714,4.333e-05,496.3
11100,0.012513,4.317e-05,497.1
11120,0.013158,4.301e-05,498.0
11140,0.012831,4.286e-05,498.8
11160,0.012944,4.270e-05,499.6
11180,0.014920,4.254e-05,500.5
11200,0.012810,4.238e-05,501.3
11220,0.014069,4.222e-05,502.1
