step,loss,lr,elapsed_s
8360,0.025389,6.499e-05,377.9
8380,0.023897,6.484e-05,378.7
8400,0.020996,6.468e-05,379.5
8420,0.027148,6.453e-05,380.4
8440,0.026389,6.437e-05,381.2
8460,0.023075,6.422e-05,382.0
8480,0.019959,6.407e-05,382.9
8500,0.020472,6.391e-05,383.7
8520,0.020639,6.376e-05,385.0
8540,0.023006,6.360e-05,385.8
8560,0.021362,6.345e-05,386.6
8580,0.020903,6.329e-05,387.5
8600,0.021415,6.314e-05,388.3
8620,0.022187,6.298e-05,389.1
8640,0.024277,6.282e-05,390.0
8660,0.021006,6.267e-05,390.8
8680,0.026198,6.251e-05,391.6
8700,0.024175,6.236e-05,392.5
8720,0.028151,6.220e-05,393.3
8740,0.023448,6.204e-05,394.1
8760,0.022326,6.189e-05,395.0
8780,0.023219,6.173e-05,395.8
8800,0.022601,6.157e-05,396.7
8820,0.021740,6.142e-05,397.5
8840,0.024648,6.126e-05,398.4
8860,0.026008,6.110e-05,399.2
8880,0.022219,6.095e-05,400.0
8900,0.024958,6.079e-05,400.9
8920,0.018823,6.063e-05,401.7
8940,0.018997,6.047e-05,402.6
8960,0.022452,6.032e-05,403.4
8980,0.021452,6.016e-05,404.3
9000,0.018669,6.000e-05,405.1
9020,0.019703,5.984e-05,406.4
9040,0.019674,5.969e-05,407.3
9060,0.021531,5.953e-05,408.1
9080,0.022872,5.937e-05,409.0
9100,0.024726,5.921e-05,409.8
9120,0.023518,5.905e-05,410.7
9140,0.021646,5.889e-05,411.5
9160,0.021682,5.874e-05,412.4
9180,0.023891,5.858e-05,413.2
9200,0.023909,5.842e-05,414.1
9220,0.019842,5.826e-05,414.9
9240,0.021639,5.810e-05,415.7
9260,0.019639,5.794e-05,416.6
9280,0.020777,5.778e-05,417.4
9300,0.020788,5.762e-05,418.2
9320,0.020462,5.746e-05,419.1
9340,0.019136,5.730e-05,419.9
9360,0.019270,5.714e-05,420.7
9380,0.019221,5.699e-05,421.5
9400,0.021576,5.683e-05,422.4
9420,0.023581,5.667e-05,423.2
9440,0.021332,5.651e-05,424.0
9460,0.021083,5.635e-05,424.9
9480,0.023491,5.619e-05,425.7
9500,0.021809,5.603e-05,426.5
9520,0.021295,5.587e-05,428.0
9540,0.018469,5.571e-05,428.8
9560,0.024732,5.555e-05,429.6
9580,0.021546,5.539e-05,430.5
9600,0.019467,5.523e-05,431.3
9620,0.020915,5.507e-05,432.1
9640,0.022596,5.491e-05,433.0
9660,0.021620,5.475e-05,433.8
9680,0.017533,5.459e-05,434.6
9700,0.019704,5.442e-05,435.5
9720,0.019212,5.426e-05,436.3
9740,0.018437,5.410e-05,437.1
9760,0.021610,5.394e-05,438.0
9780,0.024288,5.378e-05,438.8
9800,0.022382,5.362e-05,439.7
9820,0.021676,5.346e-05,440.5
9840,0.024076,5.330e-05,441.3
9860,0.020097,5.314e-05,442.2
9880,0.017540,5.298e-05,443.0
9900,0.021668,5.282e-05,443.9
9920,0.021525,5.266e-05,444.7
9940,0.018430,5.250e-05,445.5
9960,0.017371,5.234e-05,446.4
9980,0.018550,5.217e-05,447.2
10000,0.019062,5.201e-05,448.0
10020,0.020397,5.185e-05,449.3
10040,0.019260,5.169e-05,450.1
10060,0.019826,5.153e-05,451.0
10080,0.022692,5.137e-05,451.8
10100,0.019553,5.121e-05,452.7
10120,0.019842,5.105e-05,453.5
10140,0.021269,5.089e-05,454.3
10160,0.020658,5.072e-05,455.2
10180,0.018118,5.056e-05,456.0
10200,0.019623,5.040e-05,456.8
10220,0.018181,5.024e-05,457.7
10240,0.019913,5.008e-05,458.5
10260,0.019792,4.992e-05,459.4
10280,0.018307,4.976e-05,460.2
10300,0.019511,4.960e-05,461.0
10320,0.019645,4.944e-05,461.9
10340,0.019104,4.928e-05,462.7
10360,0.017706,4.911e-05,463.5
10380,0.020744,4.895e-05,464.4
10400,0.020246,4.879e-05,465.2
10420,0.021025,4.863e-05,466.0
10440,0.017602,4.847e-05,466.9
10460,0.021473,4.831e-05,467.7
10480,0.020107,4.815e-05,468.5
10500,0.021948,4.799e-05,469.4
10520,0.017966,4.783e-05,470.6
10540,0.018737,4.766e-05,471.5
10560,0.015005,4.750e-05,472.3
10580,0.018233,4.734e-05,473.1
10600,0.018080,4.718e-05,473.9
10620,0.020440,4.702e-05,474.8
10640,0.019562,4.686e-05,475.6
10660,0.018629,4.670e-05,476.4
10680,0.018320,4.654e-05,477.3
10700,0.019172,4.638e-05,478.1
10720,0.019177,4.622e-05,478.9
10740,0.021360,4.606e-05,479.7
10760,0.016702,4.590e-05,480.6
10780,0.020483,4.574e-05,481.4
10800,0.016229,4.558e-05,482.2
10820,0.015506,4.541e-05,483.0
10840,0.020189,4.525e-05,483.9
10860,0.022289,4.509e-05,484.7
10880,0.019500,4.493e-05,485.5
10900,0.015510,4.477e-05,486.4
10920,0.017012,4.461e-05,487.2
10940,0.016989,4.445e-05,488.0
10960,0.021240,4.429e-05,488.8
10980,0.018481,4.413e-05,489.7
11000,0.019689,4.397e-05,490.5
11020,0.018042,4.381e-05,491.7
11040,0.017314,4.365e-05,492.6
11060,0.015621,4.349e-05,493.4
11080,0.018067,4.333e-05,494.2
11100,0.016482,4.317e-05,495.0
11120,0.018495,4.301e-05,495.9
11140,0.017005,4.286e-05,496.7
11160,0.016693,4.270e-05,497.5
11180,0.019808,4.254e-05,498.4
11200,0.016623,4.238e-05,499.2
11220,0.020873,4.222e-05,500.0
11240,0.016985,4.206e-05,500.8
11260,0.017704,4.190e-05,501.7
11280,0.018247,4.174e-05,502.5
11300,0.019945,4.158e-05,503.3
11320,0.019513,4.142e-05,504.1
11340,0.014666,4.126e-05,505.0
11360,0.016109,4.111e-05,505.8
11380,0.018267,4.095e-05,506.6
11400,0.017730,4.079e-05,507.4
11420,0.015693,4.063e-05,508.3
11440,0.018425,4.047e-05,509.1
11460,0.017685,4.031e-05,509.9
11480,0.014735,4.016e-05,510.7
11500,0.015686,4.000e-05,511.6
11520,0.018327,3.984e-05,512.8
11540,0.019650,3.968e-05,513.7
11560,0.015638,3.953e-05,514.5
11580,0.015090,3.937e-05,515.4
11600,0.020248,3.921e-05,516.2
11620,0.016801,3.905e-05,517.1
11640,0.015978,3.890e-05,517.9
11660,0.020685,3.874e-05,518.7
11680,0.015693,3.858e-05,519.6
11700,0.015954,3.843e-05,520.4
11720,0.018351,3.827e-05,521.3
11740,0.017062,3.811e-05,522.1
11760,0.016166,3.796e-05,522.9
11780,0.021198,3.780e-05,523.8
11800,0.016501,3.764e-05,524.6
11820,0.015320,3.749e-05,525.4
11840,0.018053,3.733e-05,526.3
11860,0.017101,3.718e-05,527.1
11880,0.016393,3.702e-05,527.9
11900,0.017267,3.686e-05,528.8
11920,0.019109,3.671e-05,529.6
11940,0.021121,3.655e-05,530.4
11960,0.017989,3.640e-05,531.3
11980,0.019745,3.624e-05,532.1
12000,0.018713,3.609e-05,532.9
12020,0.017859,3.593e-05,534.2
12040,0.015651,3.578e-05,535.0
12060,0.016103,3.563e-05,535.9
12080,0.015320,3.547e-05,536.7
12100,0.017531,3.532e-05,537.5
12120,0.015398,3.516e-05,538.4
12140,0.016259,3.501e-05,539.2
12160,0.015678,3.486e-05,540.0
12180,0.017578,3.470e-05,540.9
12200,0.019032,3.455e-05,541.7
12220,0.017393,3.440e-05,542.5
12240,0.019205,3.424e-05,543.4
12260,0.016619,3.409e-05,544.2
12280,0.017904,3.394e-05,545.0
12300,0.015796,3.379e-05,545.8
12320,0.016338,3.363e-05,546.7
12340,0.021923,3.348e-05,547.5
12360,0.017012,3.333e-05,548.3
12380,0.014786,3.318e-05,549.1
12400,0.017421,3.303e-05,549.9
12420,0.015392,3.287e-05,550.8
12440,0.016484,3.272e-05,551.6
12460,0.015392,3.257e-05,552.4
12480,0.016824,3.242e-05,553.2
12500,0.019333,3.227e-05,554.1
12520,0.017262,3.212e-05,555.3
12540,0.013876,3.197e-05,556.1
12560,0.016195,3.182e-05,556.9
12580,0.017524,3.167e-05,557.8
12600,0.016444,3.152e-05,558.6
12620,0.014975,3.137e-05,559.4
12640,0.020489,3.122e-05,560.2
12660,0.017287,3.107e-05,561.0
12680,0.014689,3.092e-05,561.9
12700,0.017307,3.077e-05,562.7
12720,0.015175,3.062e-05,563.5
12740,0.017040,3.048e-05,564.3
12760,0.015726,3.033e-05,565.2
12780,0.013760,3.018e-05,566.0
12800,0.013727,3.003e-05,566.8
12820,0.014163,2.988e-05,567.6
12840,0.018442,2.974e-05,568.5
12860,0.013805,2.959e-05,569.3
12880,0.017367,2.944e-05,570.1
12900,0.014267,2.930e-05,571.0
12920,0.016414,2.915e-05,571.8
12940,0.015597,2.900e-05,572.6
12960,0.015235,2.886e-05,573.4
12980,0.015665,2.871e-05,574.1
13000,0.012574,2.857e-05,574.9
13020,0.012752,2.842e-05,576.2
13040,0.017250,2.827e-05,577.0
13060,0.012809,2.813e-05,577.8
13080,0.016057,2.798e-05,578.6
13100,0.014734,2.784e-05,579.4
13120,0.018038,2.770e-05,580.2
13140,0.014987,2.755e-05,581.0
13160,0.014071,2.741e-05,581.7
13180,0.015715,2.726e-05,582.5
13200,0.012723,2.712e-05,583.3
13220,0.018817,2.698e-05,584.1
13240,0.014807,2.684e-05,584.9
13260,0.013173,2.669e-05,585.7
13280,0.012645,2.655e-05,586.5
13300,0.013804,2.641e-05,587.3
13320,0.013104,2.627e-05,588.1
13340,0.014110,2.612e-05,588.9
13360,0.015911,2.598e-05,589.7
13380,0.019246,2.584e-05,590.5
13400,0.018465,2.570e-05,591.3
13420,0.016531,2.556e-05,592.1
13440,0.017306,2.542e-05,592.9
13460,0.013654,2.528e-05,593.7
13480,0.016606,2.514e-05,594.5
13500,0.017787,2.500e-05,595.3
13520,0.016068,2.486e-05,596.5
13540,0.014984,2.472e-05,597.3
13560,0.015576,2.458e-05,598.1
13580,0.014545,2.444e-05,598.9
13600,0.015648,2.431e-05,599.7
13620,0.014230,2.417e-05,600.6
13640,0.014750,2.403e-05,601.4
13660,0.012504,2.389e-05,602.2
13680,0.012407,2.375e-05,603.0
13700,0.014163,2.362e-05,603.8
13720,0.015230,2.348e-05,604.6
13740,0.013613,2.334e-05,605.5
13760,0.015264,2.321e-05,606.3
13780,0.012800,2.307e-05,607.1
13800,0.014277,2.294e-05,607.9
13820,0.013452,2.280e-05,608.7
13840,0.012888,2.267e-05,609.5
13860,0.014805,2.253e-05,610.3
13880,0.017469,2.240e-05,611.1
13900,0.015086,2.226e-05,612.0
13920,0.016917,2.213e-05,612.8
13940,0.016632,2.200e-05,613.6
13960,0.011766,2.186e-05,614.4
13980,0.015533,2.173e-05,615.2
14000,0.014191,2.160e-05,616.0
14020,0.018815,2.146e-05,617.2
14040,0.014738,2.133e-05,618.3
14060,0.017226,2.120e-05,619.1
14080,0.015497,2.107e-05,619.9
14100,0.016056,2.094e-05,620.7
14120,0.014084,2.081e-05,621.6
14140,0.014367,2.068e-05,622.5
14160,0.013893,2.055e-05,623.3
14180,0.015811,2.042e-05,624.1
14200,0.014719,2.029e-05,624.9
14220,0.013598,2.016e-05,625.7
14240,0.013841,2.003e-05,626.6
14260,0.015449,1.990e-05,627.4
14280,0.015259,1.977e-05,628.2
14300,0.015415,1.964e-05,629.0
14320,0.016035,1.951e-05,629.8
14340,0.013400,1.939e-05,630.8
14360,0.015871,1.926e-05,631.6
14380,0.012736,1.913e-05,632.4
14400,0.013291,1.901e-05,633.2
14420,0.012284,1.888e-05,634.0
14440,0.013512,1.875e-05,634.8
14460,0.018140,1.863e-05,635.7
14480,0.015210,1.850e-05,636.8
14500,0.016387,1.838e-05,637.6
14520,0.016912,1.825e-05,638.8
14540,0.015487,1.813e-05,639.6
14560,0.013311,1.800e-05,640.4
14580,0.014420,1.788e-05,641.2
14600,0.011693,1.776e-05,642.1
