step,loss,lr,elapsed_s
7380,0.018996,7.230e-05,325.9
7400,0.021195,7.216e-05,326.7
7420,0.021442,7.202e-05,327.5
7440,0.022118,7.187e-05,328.3
7460,0.024075,7.173e-05,329.1
7480,0.023342,7.158e-05,329.9
7500,0.024585,7.143e-05,330.7
7520,0.024973,7.129e-05,331.9
7540,0.018751,7.114e-05,332.7
7560,0.020107,7.100e-05,333.5
7580,0.021836,7.085e-05,334.3
7600,0.020979,7.070e-05,335.1
7620,0.022701,7.056e-05,335.9
7640,0.022655,7.041e-05,336.7
7660,0.019553,7.026e-05,337.5
7680,0.021354,7.012e-05,338.3
7700,0.019171,6.997e-05,339.1
7720,0.019647,6.982e-05,339.9
7740,0.021201,6.967e-05,340.7
7760,0.025346,6.952e-05,341.5
7780,0.023633,6.938e-05,342.3
7800,0.022289,6.923e-05,343.1
7820,0.021242,6.908e-05,344.0
7840,0.023216,6.893e-05,344.8
7860,0.020252,6.878e-05,345.6
7880,0.025221,6.863e-05,346.4
7900,0.021938,6.848e-05,347.3
7920,0.018739,6.833e-05,348.1
7940,0.021267,6.818e-05,348.9
7960,0.020216,6.803e-05,349.7
7980,0.018512,6.788e-05,350.5
8000,0.018225,6.773e-05,351.3
8020,0.021085,6.758e-05,352.5
8040,0.020219,6.743e-05,353.3
8060,0.020247,6.728e-05,354.2
8080,0.016701,6.713e-05,355.0
8100,0.019096,6.697e-05,355.9
8120,0.021913,6.682e-05,356.7
8140,0.016971,6.667e-05,357.6
8160,0.022705,6.652e-05,358.4
8180,0.019218,6.637e-05,359.2
8200,0.017281,6.621e-05,360.0
8220,0.017867,6.606e-05,360.8
8240,0.017768,6.591e-05,361.7
8260,0.020647,6.576e-05,362.5
8280,0.018087,6.560e-05,363.3
8300,0.018136,6.545e-05,364.1
8320,0.019099,6.530e-05,364.9
8340,0.022606,6.514e-05,365.7
8360,0.019315,6.499e-05,366.8
8380,0.019037,6.484e-05,367.6
8400,0.018414,6.468e-05,368.5
8420,0.021804,6.453e-05,369.3
8440,0.020006,6.437e-05,370.6
8460,0.018997,6.422e-05,371.4
8480,0.016995,6.407e-05,372.2
8500,0.017893,6.391e-05,373.0
8520,0.017476,6.376e-05,374.2
8540,0.018708,6.360e-05,375.0
8560,0.017376,6.345e-05,375.8
8580,0.017013,6.329e-05,376.6
8600,0.018184,6.314e-05,377.4
8620,0.018839,6.298e-05,378.2
8640,0.020262,6.282e-05,379.0
8660,0.017451,6.267e-05,379.8
8680,0.019460,6.251e-05,380.6
8700,0.019056,6.236e-05,381.4
8720,0.020954,6.220e-05,382.2
8740,0.018488,6.204e-05,383.0
8760,0.017993,6.189e-05,383.8
8780,0.018211,6.173e-05,384.6
8800,0.018044,6.157e-05,385.4
8820,0.016039,6.142e-05,386.2
8840,0.017081,6.126e-05,387.0
8860,0.019713,6.110e-05,387.8
8880,0.018693,6.095e-05,388.6
8900,0.020839,6.079e-05,389.4
8920,0.015561,6.063e-05,390.2
8940,0.015372,6.047e-05,391.0
8960,0.017396,6.032e-05,391.8
8980,0.016262,6.016e-05,392.6
9000,0.014964,6.000e-05,393.4
9020,0.015669,5.984e-05,394.6
9040,0.017501,5.969e-05,395.4
9060,0.021781,5.953e-05,396.2
9080,0.019703,5.937e-05,397.0
9100,0.019244,5.921e-05,397.9
9120,0.019149,5.905e-05,398.7
9140,0.017286,5.889e-05,399.5
9160,0.016787,5.874e-05,400.3
9180,0.018889,5.858e-05,401.1
9200,0.018878,5.842e-05,401.9
9220,0.015715,5.826e-05,402.7
9240,0.016351,5.810e-05,403.5
9260,0.015738,5.794e-05,404.3
9280,0.015697,5.778e-05,405.1
9300,0.017201,5.762e-05,405.9
9320,0.015667,5.746e-05,406.7
9340,0.015667,5.730e-05,407.5
9360,0.015883,5.714e-05,408.3
9380,0.014509,5.699e-05,409.1
9400,0.015377,5.683e-05,410.0
9420,0.015850,5.667e-05,411.0
9440,0.017051,5.651e-05,411.8
9460,0.016975,5.635e-05,412.6
9480,0.019202,5.619e-05,413.4
9500,0.018207,5.603e-05,414.3
9520,0.014849,5.587e-05,415.5
9540,0.014345,5.571e-05,416.3
9560,0.017878,5.555e-05,417.1
9580,0.015926,5.539e-05,417.9
9600,0.015740,5.523e-05,418.7
9620,0.018442,5.507e-05,419.6
9640,0.017698,5.491e-05,420.4
9660,0.016357,5.475e-05,421.2
9680,0.015055,5.459e-05,422.0
9700,0.015489,5.442e-05,422.8
9720,0.015345,5.426e-05,423.7
9740,0.013747,5.410e-05,424.5
9760,0.016342,5.394e-05,425.3
9780,0.019113,5.378e-05,426.2
9800,0.016316,5.362e-05,427.0
9820,0.018087,5.346e-05,427.8
9840,0.018211,5.330e-05,428.7
9860,0.016990,5.314e-05,429.5
9880,0.014020,5.298e-05,430.3
9900,0.015617,5.282e-05,431.2
9920,0.015025,5.266e-05,432.0
9940,0.014573,5.250e-05,432.8
9960,0.013427,5.234e-05,433.8
9980,0.014659,5.217e-05,434.6
10000,0.015005,5.201e-05,435.5
10020,0.014023,5.185e-05,436.7
10040,0.015280,5.169e-05,437.5
10060,0.016284,5.153e-05,438.4
10080,0.017675,5.137e-05,439.2
10100,0.016502,5.121e-05,440.0
10120,0.016738,5.105e-05,440.9
10140,0.015249,5.089e-05,441.7
10160,0.015052,5.072e-05,442.5
10180,0.014104,5.056e-05,443.4
10200,0.015270,5.040e-05,444.2
10220,0.014645,5.024e-05,445.0
10240,0.015245,5.008e-05,445.9
10260,0.014619,4.992e-05,446.7
10280,0.013842,4.976e-05,447.5
10300,0.014873,4.960e-05,448.3
10320,0.015116,4.944e-05,449.2
10340,0.014073,4.928e-05,450.0
10360,0.013508,4.911e-05,450.8
10380,0.015023,4.895e-05,451.7
10400,0.015207,4.879e-05,452.5
10420,0.015655,4.863e-05,453.3
10440,0.013769,4.847e-05,454.2
10460,0.015076,4.831e-05,455.0
10480,0.015257,4.815e-05,455.8
10500,0.014776,4.799e-05,456.7
10520,0.014261,4.783e-05,457.9
10540,0.015491,4.766e-05,458.7
10560,0.012616,4.750e-05,459.5
10580,0.014470,4.734e-05,460.3
10600,0.013359,4.718e-05,461.1
10620,0.015051,4.702e-05,461.9
10640,0.014237,4.686e-05,462.7
10660,0.014364,4.670e-05,463.5
10680,0.014523,4.654e-05,464.3
10700,0.014865,4.638e-05,465.1
10720,0.016945,4.622e-05,465.9
10740,0.016278,4.606e-05,466.7
10760,0.012969,4.590e-05,467.5
10780,0.016259,4.574e-05,468.3
10800,0.012903,4.558e-05,469.1
10820,0.012313,4.541e-05,469.9
10840,0.014545,4.525e-05,470.7
10860,0.015177,4.509e-05,471.5
10880,0.015465,4.493e-05,472.3
10900,0.013122,4.477e-05,473.1
10920,0.013973,4.461e-05,473.9
10940,0.013708,4.445e-05,474.7
10960,0.015956,4.429e-05,475.5
10980,0.013875,4.413e-05,476.3
11000,0.015823,4.397e-05,477.1
11020,0.013438,4.381e-05,478.3
11040,0.013620,4.365e-05,479.1
11060,0.012297,4.349e-05,479.9
11080,0.015868,4.333e-05,480.7
11100,0.013813,4.317e-05,481.6
11120,0.014653,4.301e-05,482.4
11140,0.013982,4.286e-05,483.2
11160,0.012842,4.270e-05,484.0
11180,0.014545,4.254e-05,484.8
11200,0.012921,4.238e-05,485.6
11220,0.015463,4.222e-05,486.4
11240,0.014365,4.206e-05,487.2
11260,0.012880,4.190e-05,488.0
11280,0.013336,4.174e-05,488.8
11300,0.014135,4.158e-05,489.6
11320,0.013655,4.142e-05,490.5
11340,0.011829,4.126e-05,491.3
11360,0.011918,4.111e-05,492.1
11380,0.013955,4.095e-05,492.9
11400,0.013597,4.079e-05,493.8
11420,0.012646,4.063e-05,494.6
11440,0.013792,4.047e-05,495.4
11460,0.014768,4.031e-05,496.3
11480,0.012497,4.016e-05,497.1
11500,0.011847,4.000e-05,497.9
11520,0.013363,3.984e-05,499.1
11540,0.013895,3.968e-05,500.0
11560,0.011823,3.953e-05,500.8
11580,0.011342,3.937e-05,501.6
11600,0.013806,3.921e-05,502.4
11620,0.012537,3.905e-05,503.2
11640,0.012294,3.890e-05,504.0
11660,0.013977,3.874e-05,504.8
11680,0.011758,3.858e-05,505.7
